CustomerID,TotalAmount,Quantity,Cluster
955312,359.764373,9,1
955313,616.4430728,9,1
955325,604.4825185,8,1
955326,205.546486,6,3
955346,235.68144,6,3
955351,157.4239147,7,3
955360,485.2180219,7,1
955362,20.38598685,2,0
955363,131.1080214,5,3
955406,443.4776077,6,1
955421,289.2118689,4,3
955432,77.43225281,2,0
955444,146.8708203,6,3
955452,65.41438319,1,0
955456,538.638931,7,1
955461,556.8851995,9,1
955476,116.5566051,6,3
955508,50.28046613,1,0
955516,61.35830577,4,0
955522,97.02553411,6,3
955555,40.09928852,1,0
955562,594.8995976,9,1
955576,520.7365926,8,1
955577,231.2296353,5,3
955587,668.9809075,8,1
955590,52.13133849,4,0
955593,183.15947197,9,3
955605,319.15931,7,3
955617,578.8805541,7,1
955634,51.34959266,3,0
955640,455.3472258,7,1
955674,81.41228602,9,3
955676,61.4228237,2,0
955681,243.0450813,8,3
955693,420.5857406,6,1
955694,655.8101186,9,1
955699,10.41461747,1,0
955713,334.0129987,5,3
955735,50.98803007,1,0
955745,375.9870991,7,3
955751,248.5561127,6,3
955759,138.9189165,5,3
955761,56.17318205,6,3
955765,20.35124557,1,0
955789,74.1651686,4,0
955790,42.00270662,1,0
955807,122.6822543,9,3
955834,636.9951641,7,1
955852,147.8410462,2,0
955874,99.6719489,7,3
955898,20.4551218,2,0
955911,134.5632613,5,3
955935,475.3762441,7,1
955938,126.9232556,7,3
955945,395.6718061,6,3
955987,530.5004096,9,1
955997,578.6960333,9,1
956018,465.834733,8,1
956024,298.3777574,4,3
956035,51.73190014,2,0
956038,528.6265256,10,1
956079,861.0846065,9,1
956096,183.4686155,7,3
956103,67.23644555,4,0
956108,122.725746,3,0
956111,399.0287464,6,3
956124,222.4732325,5,3
956136,434.9647266,9,1
956161,355.2738124,5,3
956164,181.8074757,8,3
956184,9.22496155,1,0
956187,407.5825365,5,3
956191,432.1483521,6,1
956200,40.71971428,2,0
956216,42.12766974,3,0
956218,71.16043903,1,0
956220,103.29938,2,0
956240,196.6663001,8,3
956249,395.9277717,5,3
956256,197.5492885,6,3
956273,807.9835782,13,2
956277,232.1175876,9,3
956288,93.93667297,4,0
956303,400.0121386,9,1
956314,89.72195876,3,0
956331,467.9248897,9,1
956337,357.2288895,4,3
956340,116.7230462,2,0
956362,352.5751932,5,3
956393,309.4846622,9,3
956398,445.2184548,5,3
956399,437.1407616,8,1
956411,632.2389129,9,1
956413,462.2169785,5,1
956415,176.591432,4,0
956423,218.9344436,9,3
956432,235.756935,9,3
956439,76.40586282,2,0
956446,214.7607536,8,3
956470,411.2719971,5,3
956483,234.74321379,6,3
956484,460.2805293,5,1
956494,80.92945583,3,0
956518,160.3641821,7,3
956526,11.08104344,1,0
956535,27.99716451,2,0
956566,320.2587446,4,3
956586,547.0342953,8,1
956591,76.01144605,1,0
956599,44.41345367,1,0
956604,280.719365,9,3
956627,51.343581,3,0
956633,518.1494427,6,1
956649,48.25148371,1,0
956663,284.4851348,7,3
956664,30.87806377,1,0
956669,346.822236,6,3
956677,222.8849979,3,0
956695,47.31307439,1,0
956706,367.6392145,9,1
956708,309.8416715,5,3
956710,424.0941887,5,3
956715,397.7329947,8,1
956717,502.6279586,7,1
956756,595.1334047,9,1
956758,617.1681638,9,1
956762,415.4380422,7,1
956772,551.8403638,7,1
956786,536.0435097,9,1
956789,88.43057919,2,0
956794,80.80263667,1,0
956844,563.997747,9,1
956847,491.2774585,9,1
956854,327.7169924,5,3
956867,156.2883516,2,0
956879,26.99402707,1,0
956880,185.3566345,3,0
956885,264.0050541,5,3
956903,286.2774152,8,3
956918,21.66993507,1,0
956919,88.07967969,5,3
956926,170.7128464,5,3
956939,151.0776906,7,3
956941,390.1008991,5,3
956943,232.541001,6,3
956950,77.20028361,1,0
956959,379.5014467,7,3
956977,186.7055338,2,0
956981,321.5028444,4,3
956989,33.70599381,1,0
956996,243.7025093,6,3
957009,125.5979988,2,0
957018,682.7615391,7,1
957035,401.238426,7,1
957048,564.125478,8,1
957049,559.1610763,8,1
957057,237.8909022,6,3
957063,890.8217507,9,1
957065,473.9227629,7,1
957066,128.1488185,2,0
957074,65.92754569,5,0
957083,571.3777667,8,1
957086,150.2703106,3,0
957095,426.6142204,8,1
957107,65.18945049,1,0
957109,186.3920733,7,3
957111,135.67572245,5,3
957113,154.1681005,9,3
957116,260.7903148,4,3
957120,408.7659838,6,3
957123,23.32908628,1,0
957126,23.4694171,1,0
957135,591.1279795,8,1
957137,120.3023825,6,3
957159,172.1809842,3,0
957166,67.37537811,2,0
957180,159.3014713,2,0
957184,449.9543395,6,1
957210,180.2051579,3,0
957218,106.7432794,7,3
957229,113.5417551,4,0
957231,167.0254115,7,3
957233,447.64900600000004,11,1
957242,568.187849,7,1
957244,16.24852709,1,0
957247,68.4632071,6,3
957256,146.3032012,7,3
957277,111.3046689,2,0
957278,474.3313445,8,1
957282,359.5900138,9,1
957291,48.55505737,5,0
957309,113.1402526,3,0
957328,324.9646357,5,3
957330,79.59914793,2,0
957355,670.256813,8,1
957357,321.3424947,7,3
957366,503.1884816,8,1
957375,356.0406262,5,3
957387,249.1233439,3,0
957390,14.29457303,1,0
957397,362.0534911,5,3
957404,90.13757809,4,0
957410,162.8482685,2,0
957412,60.34021456,7,3
957452,495.9973878,9,1
957470,161.8246102,2,0
957481,205.9570137,7,3
957508,346.3449032,4,3
957509,233.637368,8,3
957532,249.1608174,6,3
957542,302.8104627,5,3
957549,736.3740443,8,1
957553,204.3110588,5,3
957569,638.3765436,7,1
957587,601.0149824,8,1
957599,411.475956,5,3
957610,65.32956923,6,3
957611,652.8304541,8,1
957621,137.0740304,3,0
957631,247.198813,5,3
957634,133.1665763,3,0
957672,363.7917823,5,3
957675,364.6015416,6,3
957692,294.6150685,7,3
957704,127.2646657,3,0
957720,105.461672,2,0
957727,33.54713429,2,0
957743,135.5847275,3,0
957744,186.7534239,8,3
957753,359.4974783,9,1
957754,241.5840754,6,3
957756,101.8373545,7,3
957762,610.5385924,8,1
957764,114.1942141,4,0
957768,150.8434247,8,3
957780,309.5402326,5,3
957788,382.0015338,5,3
957806,75.31344016,1,0
957813,40.68141147,1,0
957817,167.989657,2,0
957818,290.0804813,5,3
957831,66.69501957,1,0
957849,577.7924144,9,1
957862,271.3243855,4,3
957863,383.4324211,6,3
957871,219.3442328,3,0
957882,51.61030348,5,0
957889,319.3321766,5,3
957892,270.8867607,8,3
957894,427.6892549,8,1
957899,316.0787139,8,3
957920,351.4020206,7,3
957934,224.0371681,5,3
957945,637.7613605,8,1
957954,350.6224831,7,3
957971,443.7992588,6,1
957977,289.2572261,5,3
957983,163.6321947,2,0
958001,139.9000085,7,3
958046,41.38816754,1,0
958051,634.2555501,8,1
958075,303.6906865,4,3
958112,813.0434086999999,14,2
958121,40.71310909,2,0
958150,302.079908,4,3
958182,24.25300428,1,0
958183,63.79290477,3,0
958194,481.3784467,7,1
958200,491.00090588999996,7,1
958210,286.9597068,7,3
958219,258.6408605,3,0
958227,305.2974883,6,3
958248,759.4831184,9,1
958252,110.0879918,3,0
958285,613.9164839,9,1
958306,523.132854,8,1
958312,92.08367251,8,3
958327,81.74738674,6,3
958328,575.8273462,7,1
958343,601.1787732,17,2
958350,686.4639595,9,1
958362,502.5421063,9,1
958378,767.5159126,9,1
958385,372.9656816,7,3
958391,261.6935154,4,3
958401,187.7717068,8,3
958415,360.8586204,5,3
958465,673.0681099,8,1
958468,224.1799023,4,3
958472,65.29967901,1,0
958481,203.4467426,9,3
958485,415.62324964,9,1
958489,41.54110472,2,0
958498,172.0218142,8,3
958504,364.7254819,8,3
958513,573.2939975,7,1
958527,168.4701052,2,0
958537,58.34563345,5,0
958567,580.6932976,9,1
958568,243.6300285,4,3
958570,39.70124298,2,0
958572,95.05708018,5,3
958573,535.8632319,6,1
958576,186.1458409,4,0
958587,162.8479335,2,0
958599,94.5603947,2,0
958606,595.4341683,8,1
958607,419.9183166,7,1
958632,252.4273449,6,3
958639,227.1425423,7,3
958640,63.20360664,1,0
958648,382.3018757,5,3
958654,251.9873472,8,3
958659,121.7729778,7,3
958668,151.0294961,2,0
958700,76.64943176,8,3
958702,253.3299037,8,3
958704,507.9789738,8,1
958706,149.8332498,2,0
958736,363.3109059,5,3
958737,173.7174962,6,3
958753,333.870574,4,3
958755,730.9415869,8,1
958764,306.2889586,5,3
958797,357.5475884,8,3
958817,332.8925878,7,3
958819,59.09270849,1,0
958820,222.901725,4,3
958821,401.2240963,5,3
958827,323.7506775,6,3
958852,147.9254809,4,0
958856,354.7444611,4,3
958859,195.0110441,4,0
958874,567.0486555,8,1
958879,151.9397195,3,0
958921,119.6577016,9,3
958934,413.6543938,6,3
958959,386.0636445,5,3
958976,499.5916547,6,1
959031,155.647404,2,0
959038,12.07497828,1,0
959064,282.3207036,6,3
959085,456.7060309,6,1
959096,183.7860158,4,0
959102,330.1173474,6,3
959114,47.52461236,1,0
959116,119.1883002,2,0
959120,75.21298428,1,0
959127,291.5082976,6,3
959194,301.2835308,7,3
959220,420.6627923,8,1
959234,73.69345653,3,0
959243,333.2791487,9,3
959246,273.6756795,6,3
959287,227.510214,4,3
959291,314.9989275,4,3
959301,315.8423001,5,3
959326,57.3485897,2,0
959335,473.220483,13,2
959336,183.3944364,6,3
959340,613.086286,7,1
959351,509.8837324,7,1
959357,138.8929665,4,0
959364,424.6242091,6,1
959391,311.2044926,9,3
959406,94.86729103,7,3
959410,139.2436074,8,3
959428,100.334337,2,0
959441,489.1110266,7,1
959448,251.9895226,8,3
959451,313.6923127,8,3
959461,398.4669472,9,1
959476,56.34500781,1,0
959494,44.53055573,1,0
959496,522.6750997,7,1
959497,148.5029732,4,0
959526,669.0094461,16,2
959537,100.0169479,2,0
959554,462.1573947,7,1
959557,91.78853464,6,3
959601,125.8224181,7,3
959604,181.712271,2,0
959616,169.3983902,5,3
959623,248.4392692,5,3
959627,116.3436241,7,3
959629,246.8464361,3,0
959651,190.1107384,6,3
959658,549.7905818,8,1
959659,105.5155211,5,3
959678,323.9526912,5,3
959693,101.008396,6,3
959694,852.8178818,9,1
959700,224.4201249,7,3
959701,280.1841361,4,3
959702,629.6431037,8,1
959714,161.3806132,4,0
959720,42.61542404,3,0
959727,610.11629183,12,2
959737,96.05800406,7,3
959765,348.9201535,5,3
959768,268.3626638,3,0
959786,32.47960684,1,0
959791,366.3239684,5,3
959792,174.412164,6,3
959802,9.638916002,1,0
959852,176.0198147,8,3
959860,605.5918616,7,1
959869,318.0281125,4,3
959872,374.9214188,8,1
959894,397.3626887,7,1
959900,64.33390031,3,0
959902,146.9319235,3,0
959928,129.7596263,6,3
959930,220.6582894,3,0
959943,14.02546035,1,0
959967,372.4320833,9,1
959986,47.68555191,2,0
959999,80.11548115,4,0
960006,123.4876012,3,0
960010,210.6990813,7,3
960014,211.9369243,3,0
960021,10.09079291,1,0
960022,692.5234911,9,1
960025,32.886191,1,0
960032,230.9964688,6,3
960064,337.0995487,4,3
960066,93.50803456,5,3
960068,108.4631387,2,0
960077,330.4718229,8,3
960082,139.4657786,3,0
960085,199.9418569,6,3
960100,238.8985072,5,3
960103,178.4844567,4,0
960139,160.269409,2,0
960162,281.1064325,6,3
960185,253.1550434,9,3
960189,474.9947298,9,1
960202,31.52155049,2,0
960211,139.5013057,8,3
960235,534.3165457,7,1
960237,291.9999271,5,3
960239,163.3398892,2,0
960241,542.0162322,7,1
960257,191.247981,5,3
960262,598.7396557,7,1
960271,179.4191826,5,3
960274,628.9675074,8,1
960288,80.95481551,5,0
960329,119.8415917,4,0
960331,261.971264,3,0
960332,347.4963108,7,3
960345,318.7233214,8,3
960352,289.5824137,4,3
960377,583.6609666,9,1
960379,208.887397,3,0
960384,726.6834984,9,1
960385,246.3876414,5,3
960396,337.7674724,9,3
960418,640.6595311,8,1
960423,103.2627704,2,0
960424,66.05924733,6,3
960430,577.7173956,9,1
960431,364.7425153,4,3
960435,88.25524461,2,0
960460,29.32000528,2,0
960461,75.94634619,2,0
960464,142.4076202,7,3
960465,314.559984,5,3
960474,649.7063662,8,1
960478,208.2138395,3,0
960485,206.5508136,4,0
960496,567.81242,9,1
960498,57.14972056,1,0
960525,256.3888048,7,3
960529,294.5872617,6,3
960546,100.445264,3,0
960573,89.03047012,2,0
960575,612.9541341,9,1
960577,181.1028802,9,3
960581,50.13649307,4,0
960596,305.8668021,8,3
960609,97.09219552,1,0
960615,46.11261288,3,0
960618,405.2603378,5,3
960637,126.1784908,6,3
960645,22.0270108,2,0
960650,1179.5590134,16,2
960664,430.0434452,6,1
960665,724.2174053,9,1
960666,112.5961092,9,3
960670,511.2011941,7,1
960671,156.7474772,4,0
960676,94.85607294,7,3
960688,211.7258769,7,3
960692,241.2601606,7,3
960701,43.78709209,2,0
960706,366.3904204,7,3
960708,417.409321,6,3
960728,147.0319129,7,3
960753,431.7496337,6,1
960754,97.69543398,6,3
960758,208.1209433,9,3
960775,178.35371,9,3
960779,39.35789019,2,0
960791,435.321611,8,1
960823,748.2472804,9,1
960826,111.2070639,2,0
960829,69.66689875,1,0
960831,189.0643257,4,0
960833,205.9269827,3,0
960834,362.0031203,5,3
960835,431.8683383,7,1
960837,81.81842146,1,0
960853,139.6725847,4,0
960865,91.55724632,3,0
960874,301.776238,4,3
960875,44.48298191,1,0
960883,459.9456809,5,1
960884,140.5329824,9,3
960891,252.9916223,7,3
960915,451.4134159,6,1
960933,438.2041885,6,1
960978,182.8451629,8,3
960984,169.1216655,7,3
960988,64.4455743,4,0
961012,71.51662576,4,0
961016,529.5277038,8,1
961018,105.3148697,7,3
961024,33.26426274,1,0
961025,612.2444756,8,1
961032,413.8201679,7,1
961033,470.6934647,7,1
961058,461.0049283,7,1
961071,271.7764324,9,3
961079,69.24589362,5,0
961086,524.812959,9,1
961087,355.1196904,8,3
961094,416.8864395,6,3
961099,354.2891258,6,3
961103,580.1041136,7,1
961114,531.9474656,7,1
961131,169.8782751,4,0
961133,491.9311392,6,1
961139,46.31134365,5,0
961151,89.64003677,5,3
961153,200.0165628,5,3
961173,110.648589,2,0
961181,206.0803758,7,3
961182,66.1941662,4,0
961219,222.7399887,4,3
961227,434.6835515,8,1
961230,525.5325498,6,1
961233,59.21565881,2,0
961234,200.5637799,9,3
961236,211.98200196,7,3
961243,648.0161067,9,1
961251,236.7823284,4,3
961260,60.00046064,1,0
961261,416.4852378,6,3
961263,127.4325606,6,3
961278,15.19102108,1,0
961311,198.676175,3,0
961319,37.3063415,1,0
961348,109.1600781,4,0
961381,77.12894376,1,0
961382,50.10218728,4,0
961391,67.43104951,7,3
961397,346.6409417,8,3
961400,172.1702702,3,0
961403,622.0028505,9,1
961429,853.4428648,9,1
961434,424.5733611,8,1
961443,257.4015536,4,3
961446,237.3647791,4,3
961447,90.69992997,1,0
961455,97.82613038,7,3
961457,295.5484365,5,3
961460,327.7289319,8,3
961468,158.9451616,3,0
961480,69.35390625,1,0
961527,91.04323127,1,0
961535,17.99840419,1,0
961550,99.77348312,2,0
961565,483.3369303,7,1
961569,376.233583,9,1
961575,433.1815511,6,1
961579,707.8137773,8,1
961583,549.7493922,7,1
961594,225.5734927,7,3
961598,231.9529441,5,3
961602,37.09483774,3,0
961619,129.1169586,3,0
961640,94.84877787,5,3
961655,809.7255752,12,2
961674,184.3081883,2,0
961682,185.5391808,4,0
961711,120.7812024,9,3
961715,442.8863153,8,1
961718,207.5529295,3,0
961728,462.75919,8,1
961737,772.1593064,9,1
961750,345.454973,9,1
961754,104.5809711,8,3
961759,190.6016317,4,0
961765,409.1762345,8,1
961774,191.1483458,4,0
961776,68.61741569,4,0
961779,137.2724336,3,0
961811,52.24894335,1,0
961822,423.9988342,7,1
961823,444.1867913,5,3
961825,104.6326455,4,0
961829,184.9970009,8,3
961833,43.04344639,3,0
961834,495.8939191,8,1
961846,96.43955807,9,3
961854,127.6745133,2,0
961865,112.4529536,3,0
961886,107.2837538,2,0
961892,60.35614018,1,0
961913,193.0343507,3,0
961915,123.7710676,4,0
961921,512.2421293,9,1
961925,45.14642666,1,0
961945,135.7253759,3,0
961951,240.4382601,8,3
961954,381.0808326,9,1
961955,436.3979377,5,3
961960,127.9335984,7,3
961977,108.8887566,7,3
961987,423.963579,5,3
962035,566.0482606,7,1
962036,67.95158999,2,0
962041,18.60253227,1,0
962042,462.4584501,6,1
962048,94.30589591,1,0
962052,614.5207952,7,1
962055,209.8164854,3,0
962060,411.045387,8,1
962069,169.5177464,5,3
962073,86.44390173,5,0
962108,109.4367259,3,0
962119,149.9100042,8,3
962148,667.9601936,9,1
962154,144.1800608,2,0
962182,68.44074369,5,0
962190,78.2166429,4,0
962194,633.3807636,9,1
962195,188.4722055,2,0
962223,96.64146239,2,0
962257,151.6124907,3,0
962266,86.34411505,7,3
962275,114.1326697,3,0
962298,72.76495246,1,0
962304,115.5439124,7,3
962306,595.5289693,8,1
962308,259.3952278,6,3
962324,462.9215894,5,1
962327,61.54291587,4,0
962344,546.5044088,8,1
962352,188.8227836,6,3
962377,565.5387988,8,1
962378,56.51542252,5,0
962379,297.327149,5,3
962386,236.7911507,5,3
962388,330.8604206,7,3
962392,203.1273437,4,0
962394,133.4075506,2,0
962396,649.8731055,9,1
962400,457.278336,8,1
962421,85.37636101,1,0
962454,258.2191345,6,3
962460,451.9367835,6,1
962477,119.2822448,2,0
962482,61.91753931,6,3
962488,738.3847832,9,1
962495,75.47168572,1,0
962500,483.1026235,8,1
962555,63.15735938,4,0
962562,57.76248823,3,0
962564,507.1659136,6,1
962567,109.9658781,2,0
962579,613.8074821,7,1
962580,305.2348298,7,3
962583,292.2721884,4,3
962608,78.91779509,1,0
962613,209.1667358,5,3
962615,109.1016868,8,3
962623,201.8249328,8,3
962630,171.9110753,4,0
962633,168.1974311,6,3
962651,315.5757622,8,3
962667,459.2457196,7,1
962693,272.9663451,4,3
962695,105.1768531,4,0
962698,34.92750839,2,0
962705,170.7834768,2,0
962714,273.1424761,3,0
962717,337.2605574,8,3
962725,115.9833003,7,3
962727,698.061169,9,1
962750,41.7273818,2,0
962755,48.29912081,4,0
962770,146.1849602,3,0
962774,172.3420212,6,3
962792,234.1500765,6,3
962797,166.4860019,9,3
962799,517.6299853,7,1
962804,269.4367261,4,3
962813,561.6360777,9,1
962815,161.0409661,2,0
962835,61.10216774,2,0
962850,421.2365194,9,1
962857,186.6484521,8,3
962860,228.2573343,3,0
962862,143.7865394,5,3
962867,470.3877216,8,1
962870,133.448338,2,0
962881,157.7651683,6,3
962883,538.2037536,7,1
962912,521.4657673,7,1
962914,300.188624,4,3
962925,41.0866826,3,0
962932,83.95117418,3,0
962938,141.6360173,3,0
962939,348.8267918,5,3
962941,87.85898835,8,3
962947,109.0084664,9,3
962948,590.2466502,8,1
962949,488.80583809999996,17,2
962952,263.1831539,3,0
962955,429.0017463,5,3
962961,190.7212807,7,3
962962,334.5093605,9,3
962966,295.8105185,18,2
962975,329.6544282,8,3
963005,55.42316413,2,0
963017,328.34834691,4,3
963018,16.71697137,1,0
963020,166.8987482,2,0
963053,81.76881994,1,0
963058,150.7013919,7,3
963063,407.9245654,6,3
963081,1077.5843528,17,2
963095,295.243688,6,3
963101,92.27873121,6,3
963106,162.0934544,2,0
963127,62.40878089,6,3
963133,56.67366123,2,0
963136,46.56965758,1,0
963145,469.8957759,6,1
963148,428.2755539,9,1
963161,545.6135609,7,1
963172,75.35721139,1,0
963185,31.20355832,1,0
963198,534.8889173,9,1
963213,94.836807,3,0
963225,120.1793395,3,0
963239,249.6932219,7,3
963267,590.4800039,14,2
963274,97.93772148,3,0
963287,191.6669464,8,3
963296,276.279924,6,3
963297,147.4097676,3,0
963305,248.4149054,4,3
963312,197.7655066,5,3
963313,89.00972206,8,3
963322,181.0372236,5,3
963323,111.4868198,3,0
963349,219.574791,3,0
963354,312.0777754,8,3
963356,42.05447643,3,0
963359,882.1622614,12,2
963361,248.1928837,4,3
963370,464.21366,6,1
963375,406.8645046,7,1
963399,216.5348033,7,3
963411,477.9844107,7,1
963432,61.32867952,1,0
963459,39.59389204,2,0
963461,316.4503118,4,3
963486,39.80017688,2,0
963494,100.4539737,2,0
963497,312.1056613,4,3
963500,366.1162431,8,3
963517,169.0692537,6,3
963534,469.8522762,5,1
963539,213.5231652,3,0
963560,141.9856516,2,0
963572,85.45231909,1,0
963579,251.6355383,4,3
963604,192.2056765,4,0
963643,413.0902465,7,1
963645,95.18316907,2,0
963654,593.7196351,9,1
963659,288.6442229,8,3
963671,40.23266286,2,0
963680,231.3357035,6,3
963688,550.1381549,8,1
963725,12.6519069,1,0
963726,398.5965183,5,3
963729,166.5020556,3,0
963734,261.399653,3,0
963738,172.0814246,8,3
963760,583.8439722,7,1
963790,231.5866456,6,3
963825,58.76572875,2,0
963829,24.55447883,1,0
963831,241.9051842,8,3
963833,133.7759046,4,0
963846,337.459285,7,3
963874,218.5998378,8,3
963877,329.0390566,6,3
963915,580.3241362,7,1
963925,134.5375736,3,0
963940,419.400459,7,1
963941,257.3734585,8,3
963950,506.9518756,7,1
963980,19.34580031,1,0
963981,437.8656122,9,1
963982,254.7760138,6,3
963983,122.0167134,4,0
963985,158.8609978,4,0
963991,199.1553904,8,3
963993,51.70870045,1,0
964009,647.6739631,9,1
964031,88.83993383,2,0
964051,327.9163216,5,3
964060,443.5784549,9,1
964080,728.3737393,9,1
964095,250.8803069,3,0
964113,269.6578854,9,3
964129,390.634675,8,1
964136,564.4477371,7,1
964141,78.54380909,1,0
964150,14.332407,1,0
964151,83.01733057,1,0
964153,112.1530025,4,0
964170,334.7595203,8,3
964173,478.6991095,8,1
964179,76.63757622,2,0
964181,234.8243657,8,3
964188,274.3457768,5,3
964193,372.9354269,5,3
964201,64.31545339,1,0
964205,64.21736526,4,0
964221,487.4799875,6,1
964232,193.5102069,5,3
964243,487.54107,7,1
964265,207.5310222,9,3
964269,53.54275796,6,3
964287,305.4092069,8,3
964293,116.1623122,3,0
964294,115.0128599,5,3
964302,14.7189059,1,0
964304,127.0691776,3,0
964338,493.9417603,6,1
964343,68.07984075,5,0
964344,472.5062735,5,1
964375,50.47981347,6,3
964385,330.678856,4,3
964386,183.5943807,7,3
964397,184.2227892,7,3
964438,198.76059,3,0
964457,85.96880983,6,3
964485,115.6144301,6,3
964486,530.3167546,8,1
964488,74.04690852,1,0
964499,269.1167775,5,3
964505,449.901853,6,1
964508,142.1468808,9,3
964520,99.66805875,6,3
964529,172.1129529,2,0
964560,76.96088714,8,3
964572,77.28785543,7,3
964575,21.19338582,1,0
964583,508.7186641,8,1
964590,66.15577377,6,3
964595,44.64552572,3,0
964596,263.6696964,8,3
964601,336.86714989999996,11,1
964608,256.2468994,9,3
964615,288.7941504,8,3
964627,178.6917031,2,0
964668,31.95793535,1,0
964669,63.61658875,1,0
964670,46.20711771,1,0
964688,691.051143,9,1
964692,247.8664573,8,3
964695,241.9268827,9,3
964698,201.3139643,3,0
964720,658.3646582,8,1
964723,636.2576893,8,1
964735,250.98153,7,3
964780,94.22649603,3,0
964806,243.3130055,3,0
964811,758.412165,8,1
964822,338.3927371,9,3
964830,124.5047266,2,0
964846,156.7040868,4,0
964848,382.5861502,8,1
964874,144.4359248,8,3
964879,209.4584487,5,3
964885,639.9900654,7,1
964886,202.5285302,3,0
964917,108.9643708,3,0
964930,886.4301668999999,15,2
964942,394.7631455,6,3
964961,678.8502735,8,1
964978,241.1532989,4,3
964981,76.26359241,5,0
964983,147.6716466,2,0
964995,346.5458958,7,3
965000,30.74731806,1,0
965002,79.38744626,1,0
965004,30.28995171,1,0
965007,381.0072275,7,3
965016,242.202307,3,0
965053,126.8458732,9,3
965056,101.79035,6,3
965059,339.0282025,6,3
965068,108.10189,3,0
965069,77.62134617,1,0
965087,382.1373572,7,3
965102,249.0352673,8,3
965119,484.6707371,9,1
965141,29.89198403,1,0
965152,585.0771384,8,1
965165,369.29683301,7,3
965188,56.38048245,5,0
965246,163.582361,5,3
965258,555.190469,7,1
965264,213.8893992,5,3
965291,537.3874895,6,1
965294,191.3936993,2,0
965303,98.29789527,3,0
965305,107.9262712,4,0
965319,579.7092425,6,1
965320,685.578156,9,1
965359,409.8947073,7,1
965366,247.7624711,9,3
965376,105.405871,6,3
965380,82.48543354,1,0
965388,52.25698163,1,0
965389,320.4928243,4,3
965392,320.9999093,5,3
965394,151.1606154,5,3
965398,394.4169302,6,3
965400,416.9887712,6,3
965413,154.4157295,5,3
965416,37.42210238,1,0
965423,45.3321094,3,0
965426,335.5826215,4,3
965453,344.4902691,10,1
965455,224.740129,5,3
965472,245.3405433,7,3
965480,200.5764767,5,3
965485,304.23668799,10,3
965491,89.97666102,2,0
965492,369.1061098,8,1
965494,226.3987159,6,3
965508,161.2642116,2,0
965523,479.6087177,9,1
965527,631.4344287,7,1
965531,369.1968119,9,1
965537,120.8814837,6,3
965541,194.0768668,3,0
965553,303.4117308,9,3
965557,153.1370961,2,0
965573,93.57311016,2,0
965582,251.1382591,8,3
965594,736.5945373,9,1
965597,570.8860527,9,1
965602,19.34942374,1,0
965608,392.8271491,8,1
965617,23.64952632,2,0
965624,365.1820226,8,3
965625,323.0672963,8,3
965630,35.57390317,1,0
965646,381.141648,7,3
965647,170.4375897,2,0
965666,142.8930597,5,3
965670,197.6973819,6,3
965674,80.71513586,2,0
965705,37.80762628,2,0
965709,519.2874689,6,1
965711,91.90814572,3,0
965734,250.8595661,3,0
965737,330.5753709,8,3
965748,178.2263083,6,3
965763,423.1858109,7,1
965771,374.5737551,7,3
965773,195.5322119,4,0
965775,122.08657278000001,5,3
965778,298.0829482,4,3
965788,114.2684903,3,0
965790,146.8935663,2,0
965799,34.55484033,1,0
965812,480.8648625,9,1
965816,668.9092785,9,1
965851,265.2764757,5,3
965864,24.76004785,1,0
965880,462.0254235,5,1
965890,28.51786937,3,0
965893,184.966885,4,0
965904,256.860036638,4,3
965909,210.9928085,3,0
965917,233.9746879,6,3
965928,396.4233248,7,1
965935,103.5721952,7,3
965948,159.2689624,2,0
965976,141.7739008,6,3
965991,337.5823026,9,3
965992,82.7055579,1,0
966003,44.30802888,1,0
966024,178.7228414,8,3
966034,283.3314832,6,3
966040,53.02312109,1,0
966065,57.15570523,1,0
966075,613.367232,7,1
966079,786.8194923000001,9,1
966085,244.350123,7,3
966089,455.3002093,7,1
966096,51.33828624,1,0
966106,235.6361071,9,3
966113,545.9735137,10,1
966121,635.820956,8,1
966122,51.51825275,1,0
966129,518.7961561,7,1
966130,395.9727748,6,3
966136,22.76548232,2,0
966148,204.281908,6,3
966151,96.81431676,5,3
966152,138.0442975,5,3
966161,161.4168289,6,3
966166,466.4513217,5,1
966192,179.9781544,8,3
966206,693.6465451,9,1
966226,268.396497207,8,3
966236,84.26299335,1,0
966238,198.767606,5,3
966257,356.9044857,8,3
966291,385.3692743,5,3
966316,420.1185389,7,1
966320,501.1297969,6,1
966327,337.4098647,6,3
966335,108.8032169,6,3
966354,421.4725819,5,3
966366,551.6306599,9,1
966369,82.70271352,8,3
966374,590.937501,9,1
966376,269.1647913,3,0
966399,201.8923028,3,0
966411,82.76445313,5,0
966417,265.8578649,9,3
966445,168.6871956,4,0
966459,274.218092,7,3
966460,305.3005266,4,3
966488,184.700229,9,3
966490,741.1828593,9,1
966492,91.49938993,2,0
966503,99.28817472,8,3
966504,244.7378623,3,0
966509,91.13086831,2,0
966528,189.0188035,3,0
966529,642.592144,10,1
966565,130.0488433,4,0
966567,63.76856301,6,3
966571,572.1357873,8,1
966572,294.3301716,4,3
966583,51.14090291,1,0
966584,555.0222384,9,1
966605,633.6739226,9,1
966618,332.4554288,5,3
966620,57.24577832,1,0
966627,32.44079275,2,0
966636,183.7404918,4,0
966640,886.2817084000001,14,2
966656,50.2131633,2,0
966664,499.3212437,7,1
966666,631.5921375,8,1
